0    root    -1    1    -1    root    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
2    res\magic\mypassword    0    -1    -1    root/res\magic\mypassword    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1    null    -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
-1        -1    -1    -1    -1    
